Frequency (Hz),Magnitude (dB)
2.0129675955977278,17.95375634809753
2.0421410390121872,17.82029078865165
2.071314482426647,17.606601428669734
2.100487925841107,17.324871516405178
2.129661369255567,16.99016011414584
2.158834812670027,16.61385912397675
2.1880082560844865,16.197490775406468
2.2171816994989464,15.73151990924023
2.2463551429134063,15.201515568039474
2.275528586327866,14.599942411997464
2.3047020297423257,13.939751584998913
2.3338754731567857,13.26587652486162
2.3630489165712456,12.658870590876209
2.3922223599857055,12.220077507888716
2.421395803400165,12.030643238195486
2.450569246814625,12.102810172534486
2.479742690229085,12.36615926016269
2.5089161336435444,12.700809877597612
2.5380895770580043,12.980734267910526
2.5672630204724642,13.095490668776172
2.596436463886924,12.949694185439904
2.625609907301384,12.449931582916786
2.6547833507158436,11.481940096931464
2.6839567941303035,9.867123209725955
2.7131302375447635,7.250399694788989
2.742303680959223,2.6684235448491824
2.771477124373683,-9.377048430457664
2.800650567788143,-2.856583786953175
2.8298240112026027,4.6837775665278585
2.8589974546170627,8.299912852661064
2.888170898031522,10.423000873247215
2.917344341445982,11.675302060717517
2.946517784860442,12.31084842288646
2.9756912282749015,12.468961523682589
3.0048646716893614,12.27047100084907
3.0340381151038214,11.898273736739844
3.0632115585182813,11.675002856485905
3.0923850019327412,11.995950075096683
3.1215584453472007,12.984299633605463
3.1507318887616607,14.347963060531807
3.1799053321761206,15.716762684458088
3.20907877559058,16.870530531340897
3.23825221900504,17.71563748996283
3.2674256624195,18.21798598389078
3.29659910583396,18.365025972021858
3.32577254924842,18.150443991717857
3.3549459926628793,17.57073883532624
3.3841194360773392,16.630742707947856
3.413292879491799,15.363315613032428
3.4424663229062586,13.877466393709915
3.4716397663207186,12.440110334408136
3.5008132097351785,11.483817382555122
3.5299866531496384,11.296456500415273
3.5591600965640984,11.700995298544473
3.588333539978558,12.336213502998657
3.617506983393018,12.997976932031976
3.6466804268074777,13.640860010702093
3.675853870221937,14.274316756930258
3.705027313636397,14.89579287502762
3.734200757050857,15.474447601766055
3.763374200465317,15.965251688674197
3.792547643879777,16.327783827395354
3.8217210872942364,16.53613366342727
3.8508945307086964,16.579931703754088
3.8800679741231563,16.460968450056935
3.909241417537616,16.188484425594446
3.9384148609520757,15.774249606884446
3.9675883043665356,15.227725826862407
3.9967617477809956,14.551677746889712
4.0259351911954555,13.738995794502388
4.055108634609915,12.77204805414321
4.0842820780243745,11.627555222885642
4.113455521438834,10.296246766939497
4.142628964853294,8.844799732799755
4.171802408267754,7.567111237113401
4.200975851682214,7.098520292119082
4.230149295096674,7.861053342613139
4.259322738511134,9.391973877824533
4.288496181925594,11.028938309279326
4.317669625340054,12.457962511228192
4.346843068754513,13.598461301790207
4.376016512168973,14.455151491245822
4.405189955583433,15.058251580997766
4.434363398997893,15.444085588098066
4.463536842412353,15.647908120624097
4.492710285826813,15.699232299146539
4.521883729241273,15.61736476194339
4.551057172655732,15.407911479437871
4.5802306160701916,15.061932919879151
4.6094040594846515,14.55876385857804
4.638577502899111,13.87257722638343
4.667750946313571,12.98364803202894
4.696924389728031,11.899666750912633
4.726097833142491,10.699673638128562
4.755271276556951,9.605555531499796
4.784444719971411,8.99220289323774
4.81361816338587,9.120693521754164
4.84279160680033,9.818102594578894
4.87196505021479,10.683289716035954
4.90113849362925,11.42300607104124
4.93031193704371,11.893955642939225
4.95948538045817,12.028426348388859
4.98865882387263,11.778165845964681
5.017832267287089,11.082103457683079
5.047005710701549,9.837659851487135
5.076179154116009,7.8483013759637394
5.1053525975304686,4.670272398286873
5.1345260409449285,-1.088880953351585
5.163699484359388,-22.2669619737158
5.192872927773848,-1.9583033581100842
5.222046371188308,3.736533090272633
5.251219814602768,6.68479058081683
5.280393258017227,8.41530235805913
5.309566701431687,9.402159400748882
5.338740144846147,9.852918766355423
5.367913588260607,9.873608749268236
5.397087031675067,9.52259317807102
5.426260475089527,8.836989077000679
5.455433918503987,7.860065416064179
5.484607361918446,6.69494355340103
5.513780805332906,5.605073911376465
5.542954248747366,5.057438988629194
5.572127692161826,5.369804271787148
5.601301135576286,6.272226175787482
5.6304745789907455,7.249067304557547
5.6596480224052055,7.972788631927447
5.688821465819665,8.308643345745208
5.717994909234125,8.215833147920177
5.747168352648584,7.6966132884385585
5.776341796063044,6.782465757610485
5.805515239477504,5.530414501103711
5.834688682891964,4.00892054380746
5.863862126306424,2.3119676969892335
5.893035569720884,0.9145358089754957
5.922209013135344,1.4765815517035628
5.951382456549803,4.508865281683752
5.980555899964263,8.02917003048172
6.009729343378723,11.079960855181522
6.038902786793183,13.55536072355607
6.068076230207643,15.522084867665672
6.097249673622103,17.05946131404076
6.126423117036563,18.2349512049021
6.1555965604510225,19.103083589735782
6.1847700038654825,19.70742053727077
6.2139434472799415,20.0823558370794
6.2431168906944015,20.2545936549587
6.272290334108861,20.24444201299365
6.301463777523321,20.066715504478996
6.330637220937781,19.73066914202761
6.359810664352241,19.238333530912506
6.388984107766701,18.581064306199682
6.41815755118116,17.734859776677084
6.44733099459562,16.655436508715088
6.47650443801008,15.273799884421209
6.50567788142454,13.493837347382057
6.534851324839,11.206326267611296
6.56402476825346,8.421183818371889
6.59319821166792,5.9747944390957795
6.62237165508238,6.056785195716663
6.65154509849684,8.105856066472123
6.680718541911299,10.084840005687107
6.709891985325759,11.496062016624435
6.7390654287402185,12.380833227483542
6.7682388721546785,12.839020024757964
6.797412315569138,12.956274923607046
6.826585758983598,12.802624806018175
6.855759202398058,12.43924099460833
6.884932645812517,11.923698309613066
6.914106089226977,11.311992837672653
6.943279532641437,10.65706943929262
6.972452976055897,10.005547015305973
7.001626419470357,9.397169752005967
7.030799862884817,8.872236416398518
7.059973306299277,8.486716885610777
7.089146749713737,8.321837167142458
7.118320193128197,8.463356850904669
7.147493636542656,8.944546517342024
7.176667079957116,9.704178908311684
7.205840523371576,10.613859152129123
7.235013966786036,11.541888933235766
7.2641874102004955,12.391031484721772
7.2933608536149555,13.100157613504827
7.322534297029415,13.630338970426978
7.351707740443874,13.950242518829853
7.380881183858334,14.025539778548591
7.410054627272794,13.812596931761496
7.439228070687254,13.256207841909408
7.468401514101714,12.294988664923379
7.497574957516174,10.896370882776658
7.526748400930634,9.211816405669422
7.555921844345094,8.0090692711649
7.585095287759554,8.48641855233278
7.614268731174013,10.248952957080341
7.643442174588473,12.057572859094044
7.672615618002933,13.406093620535904
7.701789061417393,14.212149485377626
7.730962504831853,14.491379324968332
7.760135948246313,14.270674795150564
7.7893093916607725,13.585615348049444
7.818482835075232,12.527784618769179
7.8476562784896915,11.370249304475566
7.876829721904151,10.70217358013723
7.906003165318611,11.054205492575697
7.935176608733071,12.162910709484713
7.964350052147531,13.392295324341104
7.993523495561991,14.381784995462503
8.02269693897645,15.018883804171404
8.051870382390911,15.285648013946728
8.08104382580537,15.185530463251688
8.11021726921983,14.71728022027146
8.13939071263429,13.865470847501555
8.168564156048749,12.59772408458546
8.19773759946321,10.873518380578018
8.226911042877669,8.70349168635839
8.25608448629213,6.408207840307086
8.285257929706589,5.129258854747196
8.31443137312105,5.771215118492714
8.343604816535509,7.214564898651121
8.37277825994997,8.377670362912964
8.401951703364428,8.951883049900518
8.431125146778887,8.871068001371704
8.460298590193348,8.068098316414368
8.489472033607807,6.372259833865321
8.518645477022268,3.33215432414503
8.547818920436727,-2.612037337707489
8.576992363851188,-27.885000826739116
8.606165807265647,-1.923489745442325
8.635339250680108,3.4897016335892106
8.664512694094567,6.323758610226014
8.693686137509026,7.95785845397834
8.722859580923487,8.829666279734138
8.752033024337946,9.119976223106216
8.781206467752407,8.891819066051745
8.810379911166866,8.117500963047902
8.839553354581327,6.649397682489262
8.868726797995786,4.090032642999857
8.897900241410245,-0.76516760503672
8.927073684824705,-10.79996369036084
8.956247128239164,-0.22318877737256285
8.985420571653625,5.947540127609953
