Frequency (Hz),Magnitude (dB)
2.0164622657102247,-4.219098026841348
2.0329906449373576,-3.587215439037385
2.0495190241644905,-2.961649768422141
2.0660474033916234,0.747579129337782
2.0825757826187568,4.426548416311141
2.0991041618458897,6.826590043183608
2.1156325410730226,8.14666809671753
2.1321609203001555,8.72163640401762
2.1486892995272884,8.900284744380414
2.1652176787544217,9.017997954901723
2.1817460579815546,9.291558850770162
2.1982744372086875,9.733839544886225
2.2148028164358204,10.197980362839228
2.2313311956629533,10.473608390290366
2.2478595748900867,10.349181694560528
2.2643879541172196,9.654873279525573
2.2809163333443525,8.363136119354689
2.2974447125714854,6.966911115067164
2.3139730917986183,6.8816572766442
2.3305014710257512,8.458326367898426
2.3470298502528846,10.27890095023173
2.3635582294800175,11.610565164766346
2.3800866087071504,12.397809782485215
2.3966149879342833,12.755306077833382
2.413143367161416,12.79682710825382
2.4296717463885495,12.572664852355306
2.4462001256156825,12.037403031956782
2.4627285048428154,11.02674086479718
2.4792568840699483,9.187343358535516
2.495785263297081,5.647692220286227
2.512313642524214,-3.5477724201988545
2.5288420217513474,-0.8971145192279923
2.5453704009784803,8.25556893220763
2.5618987802056132,12.685181765027348
2.578427159432746,15.41785138638618
2.594955538659879,17.179748035826012
2.6114839178870124,18.282167290737974
2.6280122971141453,18.912699382017312
2.644540676341278,19.21606670000061
2.661069055568411,19.31869945285427
2.677597434795544,19.328499990754434
2.6941258140226774,19.32183382074907
2.7106541932498103,19.330199119890572
2.727182572476943,19.33855093470183
2.743710951704076,19.298492044655394
2.760239330931209,19.149140233711968
2.7767677101583423,18.835986128263276
2.7932960893854752,18.32285049391013
2.809824468612608,17.59729347760534
2.826352847839741,16.671721961548222
2.842881227066874,15.581671995067692
2.859409606294007,14.381529109701745
2.87593798552114,13.137968765244612
2.892466364748273,11.92206514405097
2.908994743975406,10.798042351972478
2.925523123202539,9.798773199704927
2.942051502429672,8.882227522948563
2.958579881656805,7.893065794642988
2.975108260883938,6.562700550492715
2.991636640111071,4.547767596223319
3.008165019338204,1.6931238220760974
